ranking,word,word count,probability
740,may,2,0.0002170374389582203
741,??,2,0.0002170374389582203
742,#CHN,2,0.0002170374389582203
743,#Filthy,2,0.0002170374389582203
744,#genderequality,2,0.0002170374389582203
745,#Help,2,0.0002170374389582203
746,Our,2,0.0002170374389582203
747,democracy.,2,0.0002170374389582203
748,@hrw,2,0.0002170374389582203
749,http://t.co/CleIiMuOIz”,2,0.0002170374389582203
750,given,2,0.0002170374389582203
751,'Every,2,0.0002170374389582203
752,#Rangzen,2,0.0002170374389582203
753,#SharadYadav,2,0.0002170374389582203
754,@alfonslopeztena,2,0.0002170374389582203
755,Gertrude,2,0.0002170374389582203
756,#Democracy...!!!,2,0.0002170374389582203
757,@Aneela_Nadar,2,0.0002170374389582203
758,@StateDept,2,0.0002170374389582203
759,wait,2,0.0002170374389582203
760,@INCAseemKP,2,0.0002170374389582203
761,#FairTrial,2,0.0002170374389582203
762,@Tibetans,2,0.0002170374389582203
763,America,2,0.0002170374389582203
764,pristine,2,0.0002170374389582203
765,#RetroPosition,2,0.0002170374389582203
766,possibilities!,2,0.0002170374389582203
767,dealing,2,0.0002170374389582203
768,@ibnkhabar,2,0.0002170374389582203
769,try,2,0.0002170374389582203
770,society.,2,0.0002170374389582203
771,@dwatchnews,2,0.0002170374389582203
772,deal:,2,0.0002170374389582203
773,relating,2,0.0002170374389582203
774,@opencinema:,2,0.0002170374389582203
775,http://t.co/LyCSFI8fsH,2,0.0002170374389582203
776,restored,2,0.0002170374389582203
777,KGB,2,0.0002170374389582203
778,@TheEconomist,2,0.0002170374389582203
779,Tibet,2,0.0002170374389582203
780,@Qureshi560:,2,0.0002170374389582203
781,To,2,0.0002170374389582203
782,develop',2,0.0002170374389582203
783,@MoonisElahi6,2,0.0002170374389582203
784,http://t.co/EFlbTIOoS7,2,0.0002170374389582203
785,ur,2,0.0002170374389582203
786,therefore,2,0.0002170374389582203
787,suit,2,0.0002170374389582203
788,stop,2,0.0002170374389582203
789,Gaumu!,2,0.0002170374389582203
790,#ST5film,2,0.0002170374389582203
791,#democracy…,2,0.0002170374389582203
792,#InternalDemocracy!,2,0.0002170374389582203
793,@raghulsudheesh,2,0.0002170374389582203
794,works.,2,0.0002170374389582203
795,countries..Islam,2,0.0002170374389582203
796,run,2,0.0002170374389582203
797,@TrafflineHyd:,2,0.0002170374389582203
798,women.,2,0.0002170374389582203
799,#pressfreedom,2,0.0002170374389582203
800,@jeeturaaj,2,0.0002170374389582203
801,@milesjreed,2,0.0002170374389582203
802,deaf,2,0.0002170374389582203
803,old,2,0.0002170374389582203
804,http://t.co/oFoMXGwK2q,2,0.0002170374389582203
805,surprise:,2,0.0002170374389582203
806,govt,2,0.0002170374389582203
807,#iran,2,0.0002170374389582203
808,#politicians,2,0.0002170374389582203
809,“@IntThings:,2,0.0002170374389582203
810,hat,2,0.0002170374389582203
811,63.8%,2,0.0002170374389582203
812,#StopC51,2,0.0002170374389582203
813,Suciede,2,0.0002170374389582203
814,Bibi,2,0.0002170374389582203
815,sentence,2,0.0002170374389582203
816,@JM_Scindia,2,0.0002170374389582203
817,corporate,2,0.0002170374389582203
818,Raghul,2,0.0002170374389582203
819,@MRDcoin,2,0.0002170374389582203
820,opportunity,2,0.0002170374389582203
821,@ishaantharoor,2,0.0002170374389582203
822,#IndiasDaughter,2,0.0002170374389582203
823,wheel,2,0.0002170374389582203
824,President,2,0.0002170374389582203
825,http://t.co/SrfMGS8bGq,2,0.0002170374389582203
826,http://t.co/FOa0xHUjxb,2,0.0002170374389582203
827,Balbir,2,0.0002170374389582203
828,#Equality,2,0.0002170374389582203
829,@mjakbar,2,0.0002170374389582203
830,secret,2,0.0002170374389582203
831,Richard,2,0.0002170374389582203
832,#democracy!,2,0.0002170374389582203
833,@Akashtv1:,2,0.0002170374389582203
834,nutshell.,2,0.0002170374389582203
835,mean,2,0.0002170374389582203
836,day4nascent,2,0.0002170374389582203
837,http://t.co/5yfc4Od1Rw,2,0.0002170374389582203
838,opposition,2,0.0002170374389582203
839,#JustSaying,2,0.0002170374389582203
840,thrive,2,0.0002170374389582203
841,won,2,0.0002170374389582203
842,@mveconomy:,2,0.0002170374389582203
843,individual,2,0.0002170374389582203
844,#NasheedSentenced,2,0.0002170374389582203
845,#Talibani,2,0.0002170374389582203
846,@protest,2,0.0002170374389582203
847,@benedictrogers,2,0.0002170374389582203
848,sure,2,0.0002170374389582203
849,#revolution,2,0.0002170374389582203
850,democratic.,2,0.0002170374389582203
851,#Rotten,2,0.0002170374389582203
852,http://t.co/a67vAvcWQZ,2,0.0002170374389582203
853,nominated,2,0.0002170374389582203
854,saying,2,0.0002170374389582203
855,Rupert,2,0.0002170374389582203
856,humanitarian,2,0.0002170374389582203
857,@JohnMcKayLib,2,0.0002170374389582203
858,#C51DayOfAction,2,0.0002170374389582203
859,parliamentarian,2,0.0002170374389582203
860,Peace,2,0.0002170374389582203
861,#democracyinaction,2,0.0002170374389582203
862,#Politicians,2,0.0002170374389582203
863,#India?,2,0.0002170374389582203
864,“@wisdom943:,2,0.0002170374389582203
865,#WeLoveHindi,2,0.0002170374389582203
866,@Peiratesoneirou:,2,0.0002170374389582203
867,b,2,0.0002170374389582203
868,sign,2,0.0002170374389582203
869,asset,2,0.0002170374389582203
870,Mongella,2,0.0002170374389582203
871,horse,2,0.0002170374389582203
872,salute,2,0.0002170374389582203
873,@DrSYQuraishi,2,0.0002170374389582203
874,More,2,0.0002170374389582203
875,@cnn,2,0.0002170374389582203
876,#UN,2,0.0002170374389582203
877,#Just,2,0.0002170374389582203
878,#Maldives!Finally,2,0.0002170374389582203
879,don't,2,0.0002170374389582203
880,Sweet,2,0.0002170374389582203
881,Satyagraha,2,0.0002170374389582203
882,@CBCNews,2,0.0002170374389582203
883,Bhookhadtal,2,0.0002170374389582203
884,president,2,0.0002170374389582203
885,shooting,2,0.0002170374389582203
886,#Bangaldesh,2,0.0002170374389582203
887,archipelago!,2,0.0002170374389582203
888,boycott,2,0.0002170374389582203
889,Corporation,2,0.0002170374389582203
890,#Democracy:#ArunJaitley,2,0.0002170374389582203
891,give,2,0.0002170374389582203
892,v,2,0.0002170374389582203
893,dev,2,0.0002170374389582203
894,#Cuba,2,0.0002170374389582203
895,disappointing,2,0.0002170374389582203
896,opportunist,2,0.0002170374389582203
897,Coming,2,0.0002170374389582203
898,#ISLAM,2,0.0002170374389582203
899,select,2,0.0002170374389582203
900,#Palestine,2,0.0002170374389582203
901,@aditiss_,2,0.0002170374389582203
902,permit,2,0.0002170374389582203
903,http://t.co/Tkh9OJ7i5V,2,0.0002170374389582203
904,arena,2,0.0002170374389582203
905,http://t.co/Y9BhEOT8vK,2,0.0002170374389582203
906,@MintPressNews:,2,0.0002170374389582203
907,25-year,2,0.0002170374389582203
908,Only,2,0.0002170374389582203
909,Branson,2,0.0002170374389582203
910,Don't,2,0.0002170374389582203
911,thriving,2,0.0002170374389582203
912,every,2,0.0002170374389582203
913,Job,2,0.0002170374389582203
914,starting,1,0.00010851871947911015
915,"""If",1,0.00010851871947911015
916,#China.,1,0.00010851871947911015
917,#lobbying,1,0.00010851871947911015
918,Reasons,1,0.00010851871947911015
919,11/8,1,0.00010851871947911015
920,Fernando,1,0.00010851871947911015
921,#VinodMehta,1,0.00010851871947911015
922,#IslandPresident,1,0.00010851871947911015
923,Chavan,1,0.00010851871947911015
924,illegally,1,0.00010851871947911015
925,http://t.co/Qxvg3al28Q,1,0.00010851871947911015
926,whip,1,0.00010851871947911015
927,5,1,0.00010851871947911015
928,@Meerasrini,1,0.00010851871947911015
929,"#equality""",1,0.00010851871947911015
930,#Democrac…,1,0.00010851871947911015
931,evaridi,1,0.00010851871947911015
932,"seek""rule",1,0.00010851871947911015
933,encompass,1,0.00010851871947911015
934,ban...#democracy,1,0.00010851871947911015
935,changing.,1,0.00010851871947911015
936,#IND's,1,0.00010851871947911015
937,Thursday,1,0.00010851871947911015
938,ah,1,0.00010851871947911015
939,pity.,1,0.00010851871947911015
940,"http://t.co/rNhGbsFnkd""",1,0.00010851871947911015
941,piece,1,0.00010851871947911015
942,problem,1,0.00010851871947911015
943,ipudu,1,0.00010851871947911015
944,#editor,1,0.00010851871947911015
945,society,1,0.00010851871947911015
946,versatile,1,0.00010851871947911015
947,hi,1,0.00010851871947911015
948,#Bangladesh.,1,0.00010851871947911015
949,complete,1,0.00010851871947911015
950,@vikramchandra,1,0.00010851871947911015
951,#RaeesNasheedMinivanKurey,1,0.00010851871947911015
952,#conspi…,1,0.00010851871947911015
953,inner,1,0.00010851871947911015
954,@State_DRL,1,0.00010851871947911015
955,@rupasubramanya,1,0.00010851871947911015
956,#society,1,0.00010851871947911015
957,strategy,1,0.00010851871947911015
958,esteem,1,0.00010851871947911015
959,Story,1,0.00010851871947911015
960,happen.,1,0.00010851871947911015
961,documentary,1,0.00010851871947911015
962,#p2,1,0.00010851871947911015
963,act,1,0.00010851871947911015
964,@Kavitamajumdar,1,0.00010851871947911015
965,convenient,1,0.00010851871947911015
966,getting,1,0.00010851871947911015
967,http://t.co/SyorCjIF5B,1,0.00010851871947911015
968,#banocracy.,1,0.00010851871947911015
969,c,1,0.00010851871947911015
970,assembly,1,0.00010851871947911015
971,#Shame,1,0.00010851871947911015
972,Editors,1,0.00010851871947911015
973,best,1,0.00010851871947911015
974,relooped,1,0.00010851871947911015
975,#equality,1,0.00010851871947911015
976,growth,1,0.00010851871947911015
977,#Womenleader…,1,0.00010851871947911015
978,based.,1,0.00010851871947911015
979,twitter,1,0.00010851871947911015
980,MLAs/MPs,1,0.00010851871947911015
981,Democracy,1,0.00010851871947911015
982,making,1,0.00010851871947911015
983,t,1,0.00010851871947911015
984,benefit,1,0.00010851871947911015
985,world..!!,1,0.00010851871947911015
986,@ggiittiikkaa,1,0.00010851871947911015
987,60,1,0.00010851871947911015
988,Newspaper,1,0.00010851871947911015
989,justice,1,0.00010851871947911015
990,#rule?,1,0.00010851871947911015
991,#KOCHROACH,1,0.00010851871947911015
992,bhakts,1,0.00010851871947911015
993,seat.,1,0.00010851871947911015
994,Island,1,0.00010851871947911015
995,@Manoj_K_Yadav:,1,0.00010851871947911015
996,By,1,0.00010851871947911015
997,blog,1,0.00010851871947911015
998,seems,1,0.00010851871947911015
999,@Normsmusic,1,0.00010851871947911015
1000,protecting,1,0.00010851871947911015
1001,Sharif,1,0.00010851871947911015
1002,mfg,1,0.00010851871947911015
1003,legendary,1,0.00010851871947911015
1004,latest,1,0.00010851871947911015
1005,oops,1,0.00010851871947911015
1006,command,1,0.00010851871947911015
1007,Psychological,1,0.00010851871947911015
1008,https://t.co/AGFG0emTUt,1,0.00010851871947911015
1009,vadhe,1,0.00010851871947911015
1010,#5thPillar,1,0.00010851871947911015
1011,#NoKXL,1,0.00010851871947911015
1012,effect,1,0.00010851871947911015
1013,http://t.co/AgwlVCQAV2,1,0.00010851871947911015
1014,of?,1,0.00010851871947911015
1015,underestimate,1,0.00010851871947911015
1016,speech,1,0.00010851871947911015
1017,dictatorship.,1,0.00010851871947911015
1018,Bhakts,1,0.00010851871947911015
1019,#ban,1,0.00010851871947911015
1020,htt…,1,0.00010851871947911015
1021,equal,1,0.00010851871947911015
1022,Largest,1,0.00010851871947911015
1023,dictator,1,0.00010851871947911015
1024,#protest,1,0.00010851871947911015
1025,Raees,1,0.00010851871947911015
1026,@varunanand,1,0.00010851871947911015
1027,see/,1,0.00010851871947911015
1028,value,1,0.00010851871947911015
1029,amend,1,0.00010851871947911015
1030,unlike,1,0.00010851871947911015
1031,@TimesNow,1,0.00010851871947911015
1032,#Venezuela,1,0.00010851871947911015
1033,pol.,1,0.00010851871947911015
1034,work..aka..'I,1,0.00010851871947911015
1035,vadaigannavafai,1,0.00010851871947911015
1036,Madhav,1,0.00010851871947911015
1037,#voters,1,0.00010851871947911015
1038,Guild,1,0.00010851871947911015
1039,check.,1,0.00010851871947911015
1040,peaceful,1,0.00010851871947911015
1041,President.,1,0.00010851871947911015
1042,oppose.,1,0.00010851871947911015
1043,cent,1,0.00010851871947911015
1044,deep,1,0.00010851871947911015
1045,quit,1,0.00010851871947911015
1046,respect,1,0.00010851871947911015
1047,Islands,1,0.00010851871947911015
1048,anti,1,0.00010851871947911015
1049,@scroll_in,1,0.00010851871947911015
1050,'Follow,1,0.00010851871947911015
1051,#landacquisition,1,0.00010851871947911015
1052,freely,1,0.00010851871947911015
1053,http://t.co/rYkskA0AXl,1,0.00010851871947911015
1054,#RapeinKeralaAssembly.,1,0.00010851871947911015
1055,perfect,1,0.00010851871947911015
1056,bought,1,0.00010851871947911015
1057,Autograph,1,0.00010851871947911015
1058,sabotage,1,0.00010851871947911015
1059,#free…,1,0.00010851871947911015
1060,PG,1,0.00010851871947911015
1061,alarming,1,0.00010851871947911015
1062,reform,1,0.00010851871947911015
1063,concern,1,0.00010851871947911015
1064,#Stop…,1,0.00010851871947911015
1065,relative,1,0.00010851871947911015
1066,@singh_dharam,1,0.00010851871947911015
1067,ekkuva,1,0.00010851871947911015
1068,@reassured_soul:,1,0.00010851871947911015
1069,(though,1,0.00010851871947911015
1070,#rightwing,1,0.00010851871947911015
1071,#Law,1,0.00010851871947911015
1072,https://t.co/bH6qv…,1,0.00010851871947911015
1073,प्रकट,1,0.00010851871947911015
1074,@sachin_rt,1,0.00010851871947911015
1075,enriches,1,0.00010851871947911015
1076,debate.,1,0.00010851871947911015
1077,decade,1,0.00010851871947911015
1078,gasping,1,0.00010851871947911015
1079,Under,1,0.00010851871947911015
1080,https://t.co/pcoB7yX11X,1,0.00010851871947911015
1081,#SharifRaj,1,0.00010851871947911015
1082,Once,1,0.00010851871947911015
1083,#the1%,1,0.00010851871947911015
1084,show,1,0.00010851871947911015
1085,http://t.co/CgZhgHOghh,1,0.00010851871947911015
1086,Secret,1,0.00010851871947911015
1087,cloaked,1,0.00010851871947911015
1088,High,1,0.00010851871947911015
1089,http://t.co/yIxZmII14N,1,0.00010851871947911015
1090,Humans,1,0.00010851871947911015
1091,undeniable,1,0.00010851871947911015
1092,failure,1,0.00010851871947911015
1093,#censored,1,0.00010851871947911015
1094,#FundamentalRights?,1,0.00010851871947911015
1095,@thekiranbedi,1,0.00010851871947911015
1096,@PCGTW:,1,0.00010851871947911015
1097,@Aungaungsittwe:,1,0.00010851871947911015
1098,allow,1,0.00010851871947911015
1099,begin,1,0.00010851871947911015
1100,Legislature,1,0.00010851871947911015
1101,takn,1,0.00010851871947911015
1102,Important,1,0.00010851871947911015
1103,#democracy.may,1,0.00010851871947911015
1104,https://t.co/TyeifP5HDG,1,0.00010851871947911015
1105,dictate,1,0.00010851871947911015
1106,supremacist,1,0.00010851871947911015
1107,#IND.,1,0.00010851871947911015
1108,Aroon,1,0.00010851871947911015
1109,amid,1,0.00010851871947911015
1110,KM,1,0.00010851871947911015
1111,@harshvkrm,1,0.00010851871947911015
1112,solutions:,1,0.00010851871947911015
1113,13,1,0.00010851871947911015
1114,पुरी,1,0.00010851871947911015
1115,alam,1,0.00010851871947911015
1116,#Democracy:,1,0.00010851871947911015
1117,#badpolitics,1,0.00010851871947911015
1118,really,1,0.00010851871947911015
1119,http://t.co/AZt1lYFiAQ,1,0.00010851871947911015
1120,2,1,0.00010851871947911015
1121,attack,1,0.00010851871947911015
1122,system,1,0.00010851871947911015
1123,little,1,0.00010851871947911015
1124,tomorrow,1,0.00010851871947911015
1125,World's,1,0.00010851871947911015
1126,देता,1,0.00010851871947911015
1127,@NitinKapoor2020,1,0.00010851871947911015
1128,@SMungantiwar,1,0.00010851871947911015
1129,promotion,1,0.00010851871947911015
1130,biting,1,0.00010851871947911015
1131,@I_Karumba:,1,0.00010851871947911015
1132,Sanghis,1,0.00010851871947911015
1133,mida,1,0.00010851871947911015
1134,Being,1,0.00010851871947911015
1135,tweeting,1,0.00010851871947911015
1136,@nickdebois,1,0.00010851871947911015
1137,growth.,1,0.00010851871947911015
1138,http://t.co/ma5k4UqSFm,1,0.00010851871947911015
1139,है,1,0.00010851871947911015
1140,#Womenleadership,1,0.00010851871947911015
1141,disgraced,1,0.00010851871947911015
1142,superbly,1,0.00010851871947911015
1143,time.,1,0.00010851871947911015
1144,#New!,1,0.00010851871947911015
1145,looking,1,0.00010851871947911015
1146,#money,1,0.00010851871947911015
1147,chaos,1,0.00010851871947911015
1148,http://t.co/pWMWXNH23T,1,0.00010851871947911015
1149,Save,1,0.00010851871947911015
1150,Threaten,1,0.00010851871947911015
1151,ex,1,0.00010851871947911015
1152,Live,1,0.00010851871947911015
1153,#VVIPRacism,1,0.00010851871947911015
1154,treacherous,1,0.00010851871947911015
1155,kani,1,0.00010851871947911015
1156,Bongobondhu,1,0.00010851871947911015
1157,lie,1,0.00010851871947911015
1158,economy,1,0.00010851871947911015
1159,#endban,1,0.00010851871947911015
1160,fuzz,1,0.00010851871947911015
1161,read/write,1,0.00010851871947911015
1162,Marginal,1,0.00010851871947911015
1163,http://t.co/g0uqoPFcRA,1,0.00010851871947911015
1164,&gt;,1,0.00010851871947911015
1165,revealed.,1,0.00010851871947911015
1166,hands,1,0.00010851871947911015
1167,अपने,1,0.00010851871947911015
1168,bay,1,0.00010851871947911015
1169,2015,1,0.00010851871947911015
1170,#47Pa…,1,0.00010851871947911015
1171,Delhi,1,0.00010851871947911015
1172,lo,1,0.00010851871947911015
1173,won't,1,0.00010851871947911015
1174,@Voluntarysm:,1,0.00010851871947911015
1175,Islam,1,0.00010851871947911015
1176,@RichardDawkins,1,0.00010851871947911015
1177,agenda,1,0.00010851871947911015
1178,#AnarchyAssembly,1,0.00010851871947911015
1179,candle-light,1,0.00010851871947911015
1180,finally!!!,1,0.00010851871947911015
1181,Tainted,1,0.00010851871947911015
1182,http://t.co/QwRSjD2TGw,1,0.00010851871947911015
1183,#Shipley,1,0.00010851871947911015
1184,goons?,1,0.00010851871947911015
1185,http://t.co/SERyHKr7dF,1,0.00010851871947911015
1186,है।...,1,0.00010851871947911015
1187,http://t.co/5nY2XJ0kNm,1,0.00010851871947911015
1188,#GAP2015,1,0.00010851871947911015
1189,Party,1,0.00010851871947911015
1190,ma…,1,0.00010851871947911015
1191,agent,1,0.00010851871947911015
1192,Empowering,1,0.00010851871947911015
1193,internet,1,0.00010851871947911015
1194,wrong),1,0.00010851871947911015
1195,car,1,0.00010851871947911015
1196,#anonymous,1,0.00010851871947911015
1197,account,1,0.00010851871947911015
1198,high,1,0.00010851871947911015
1199,Expression,1,0.00010851871947911015
1200,Today's,1,0.00010851871947911015
1201,#50ShadesOfGrey,1,0.00010851871947911015
1202,@madpai,1,0.00010851871947911015
1203,Laser,1,0.00010851871947911015
1204,prev,1,0.00010851871947911015
1205,number?!,1,0.00010851871947911015
1206,&amp;#enterprise,1,0.00010851871947911015
1207,confidence,1,0.00010851871947911015
1208,#SadScene,1,0.00010851871947911015
1209,TL;DR,1,0.00010851871947911015
1210,seriously,1,0.00010851871947911015
1211,"""@suezelle:",1,0.00010851871947911015
1212,wid,1,0.00010851871947911015
1213,#Communist,1,0.00010851871947911015
1214,explain,1,0.00010851871947911015
1215,Out,1,0.00010851871947911015
1216,defeat,1,0.00010851871947911015
1217,trial,1,0.00010851871947911015
1218,Back,1,0.00010851871947911015
1219,larger,1,0.00010851871947911015
1220,brilliant,1,0.00010851871947911015
1221,shove,1,0.00010851871947911015
1222,no..&amp;,1,0.00010851871947911015
1223,My,1,0.00010851871947911015
1224,Freedom,1,0.00010851871947911015
1225,wail,1,0.00010851871947911015
1226,#@itvnews,1,0.00010851871947911015
1227,exercise,1,0.00010851871947911015
1228,.also,1,0.00010851871947911015
1229,Hight,1,0.00010851871947911015
1230,that.,1,0.00010851871947911015
1231,rapist,1,0.00010851871947911015
1232,@ShahnurBegum:,1,0.00010851871947911015
1233,makers,1,0.00010851871947911015
1234,pedda,1,0.00010851871947911015
1235,https://t.co/6vytlB8ikX,1,0.00010851871947911015
1236,video,1,0.00010851871947911015
1237,State,1,0.00010851871947911015
1238,installing,1,0.00010851871947911015
1239,#StreisandEffect,1,0.00010851871947911015
1240,documentary.,1,0.00010851871947911015
1241,#stopblamingthevictim,1,0.00010851871947911015
1242,Here's,1,0.00010851871947911015
1243,@TheElders:,1,0.00010851871947911015
1244,:D,1,0.00010851871947911015
1245,@CMShehbaz,1,0.00010851871947911015
1246,betterment,1,0.00010851871947911015
1247,lynch,1,0.00010851871947911015
1248,continues,1,0.00010851871947911015
1249,billionaire,1,0.00010851871947911015
1250,torture,1,0.00010851871947911015
1251,murderous,1,0.00010851871947911015
1252,#NirbhayaInsulted,1,0.00010851871947911015
1253,लड़ाई,1,0.00010851871947911015
1254,http://t.co/ZSJvFof5nY,1,0.00010851871947911015
1255,certainly,1,0.00010851871947911015
1256,illegible,1,0.00010851871947911015
1257,Dumbass,1,0.00010851871947911015
1258,#terrorism,1,0.00010851871947911015
1259,dance,1,0.00010851871947911015
1260,restraining,1,0.00010851871947911015
1261,breadth,1,0.00010851871947911015
1262,#absolute,1,0.00010851871947911015
1263,notion,1,0.00010851871947911015
1264,#ArvindKejriwal,1,0.00010851871947911015
1265,happening,1,0.00010851871947911015
1266,“@jasuja:,1,0.00010851871947911015
1267,https://t.co/U6cGBtKy6j,1,0.00010851871947911015
1268,tappu,1,0.00010851871947911015
1269,#quotapolitics,1,0.00010851871947911015
1270,विचारों,1,0.00010851871947911015
1271,meaning,1,0.00010851871947911015
1272,let's,1,0.00010851871947911015
1273,kottukuntunnaru,1,0.00010851871947911015
1274,#FreeNasheedNow,1,0.00010851871947911015
1275,.@RegaJha:,1,0.00010851871947911015
1276,protester,1,0.00010851871947911015
1277,#Genocide,1,0.00010851871947911015
1278,reality,1,0.00010851871947911015
1279,Handle,1,0.00010851871947911015
1280,profit.,1,0.00010851871947911015
1281,@RealityCrowdTV:,1,0.00010851871947911015
1282,facilitator,1,0.00010851871947911015
1283,influence,1,0.00010851871947911015
1284,stronger,1,0.00010851871947911015
1285,disgrace,1,0.00010851871947911015
1286,#Kashmir,1,0.00010851871947911015
1287,us,1,0.00010851871947911015
1288,rape.,1,0.00010851871947911015
1289,everyw,1,0.00010851871947911015
1290,"with""win""4",1,0.00010851871947911015
1291,#Arakan,1,0.00010851871947911015
1292,:,1,0.00010851871947911015
1293,#MUST,1,0.00010851871947911015
1294,way,1,0.00010851871947911015
1295,&lt;,1,0.00010851871947911015
1296,ust,1,0.00010851871947911015
1297,Mocking,1,0.00010851871947911015
1298,live,1,0.00010851871947911015
1299,#FreeRaeesNasheed,1,0.00010851871947911015
1300,behaving,1,0.00010851871947911015
1301,#HappeningNow,1,0.00010851871947911015
1302,Islanders,1,0.00010851871947911015
1303,ensur,1,0.00010851871947911015
1304,http://t.co/TDZtJght9H,1,0.00010851871947911015
1305,Nasheed's,1,0.00010851871947911015
1306,undermining,1,0.00010851871947911015
1307,low!,1,0.00010851871947911015
1308,#StepDownHasina,1,0.00010851871947911015
1309,#Hindu,1,0.00010851871947911015
1310,@annavetticad,1,0.00010851871947911015
1311,commie,1,0.00010851871947911015
1312,"book""2act",1,0.00010851871947911015
1313,bk,1,0.00010851871947911015
1314,#KeralaAssembly,1,0.00010851871947911015
1315,Its,1,0.00010851871947911015
1316,Voting,1,0.00010851871947911015
1317,nationals.They,1,0.00010851871947911015
1318,anna,1,0.00010851871947911015
1319,#SaveBangladesh,1,0.00010851871947911015
1320,behave,1,0.00010851871947911015
1321,Ths.Tough,1,0.00010851871947911015
1322,@lychalicious:,1,0.00010851871947911015
1323,R.I.P.,1,0.00010851871947911015
1324,@The_OSB:,1,0.00010851871947911015
1325,#RTI,1,0.00010851871947911015
1326,delivered,1,0.00010851871947911015
1327,night,1,0.00010851871947911015
1328,50,1,0.00010851871947911015
1329,fisticuffs,1,0.00010851871947911015
1330,background,1,0.00010851871947911015
1331,#Greece,1,0.00010851871947911015
1332,bid,1,0.00010851871947911015
1333,loss,1,0.00010851871947911015
1334,#vvip..,1,0.00010851871947911015
1335,gave,1,0.00010851871947911015
1336,surprised,1,0.00010851871947911015
1337,save,1,0.00010851871947911015
1338,#TPP,1,0.00010851871947911015
1339,#Bangladesh,1,0.00010851871947911015
1340,yes,1,0.00010851871947911015
1341,Mani,1,0.00010851871947911015
1342,HAI..,1,0.00010851871947911015
1343,#Irony,1,0.00010851871947911015
1344,@joanryanEnfield,1,0.00010851871947911015
1345,करने,1,0.00010851871947911015
1346,yea,1,0.00010851871947911015
1347,#ClimateChange,1,0.00010851871947911015
1348,birth,1,0.00010851871947911015
1349,33,1,0.00010851871947911015
1350,genuinely,1,0.00010851871947911015
1351,@Dev_Fadnavis,1,0.00010851871947911015
1352,@WhirlingDervesh,1,0.00010851871947911015
1353,afraid,1,0.00010851871947911015
1354,@Pratham_India,1,0.00010851871947911015
1355,evil,1,0.00010851871947911015
1356,मजबुती,1,0.00010851871947911015
1357,http://t.co/vCEng9CFcV,1,0.00010851871947911015
1358,nil,1,0.00010851871947911015
1359,Of,1,0.00010851871947911015
1360,#rapeisreligion,1,0.00010851871947911015
1361,forty-plus,1,0.00010851871947911015
1362,#ENGvBAN,1,0.00010851871947911015
1363,@rrthakur,1,0.00010851871947911015
1364,throat,1,0.00010851871947911015
1365,@b50,1,0.00010851871947911015
1366,agitation,1,0.00010851871947911015
1367,reinventions,1,0.00010851871947911015
1368,@trcfwtt,1,0.00010851871947911015
1369,voice,1,0.00010851871947911015
1370,kada,1,0.00010851871947911015
1371,suppose,1,0.00010851871947911015
1372,969,1,0.00010851871947911015
1373,#7Mar1971,1,0.00010851871947911015
1374,politician,1,0.00010851871947911015
1375,toppling,1,0.00010851871947911015
1376,Can't,1,0.00010851871947911015
1377,Henrique,1,0.00010851871947911015
1378,#Crowdfunding,1,0.00010851871947911015
1379,Nawaz,1,0.00010851871947911015
1380,else,1,0.00010851871947911015
1381,Nirbhaya,1,0.00010851871947911015
1382,modern,1,0.00010851871947911015
1383,VouliWatch,1,0.00010851871947911015
1384,pe,1,0.00010851871947911015
1385,@SkySportsNewsHQ,1,0.00010851871947911015
1386,#LordMeghnadDesai,1,0.00010851871947911015
1387,poverty.,1,0.00010851871947911015
1388,#GOP,1,0.00010851871947911015
1389,written,1,0.00010851871947911015
1390,whatever,1,0.00010851871947911015
1391,@JamesKennedyUK:,1,0.00010851871947911015
1392,Mr,1,0.00010851871947911015
1393,point,1,0.00010851871947911015
1394,Parliamentary,1,0.00010851871947911015
1395,Mohamed,1,0.00010851871947911015
1396,let,1,0.00010851871947911015
1397,http://t.co/8GmENmxRWs,1,0.00010851871947911015
1398,ade,1,0.00010851871947911015
1399,declare,1,0.00010851871947911015
1400,@MohamedNasheed,1,0.00010851871947911015
1401,Diya,1,0.00010851871947911015
1402,cow,1,0.00010851871947911015
1403,last,1,0.00010851871947911015
1404,@Bombay_Canteen,1,0.00010851871947911015
1405,faced,1,0.00010851871947911015
1406,anti-Islamist,1,0.00010851871947911015
1407,#beefban,1,0.00010851871947911015
1408,now..,1,0.00010851871947911015
1409,incident,1,0.00010851871947911015
1410,Budget,1,0.00010851871947911015
1411,lazy,1,0.00010851871947911015
1412,knowing,1,0.00010851871947911015
1413,Purie,1,0.00010851871947911015
1414,'Revoke,1,0.00010851871947911015
1415,case,1,0.00010851871947911015
1416,BCCI.,1,0.00010851871947911015
1417,http://t.co/SqWU4GNxAO,1,0.00010851871947911015
1418,.it,1,0.00010851871947911015
1419,John,1,0.00010851871947911015
1420,led,1,0.00010851871947911015
1421,result,1,0.00010851871947911015
1422,#censorship,1,0.00010851871947911015
1423,culture,1,0.00010851871947911015
1424,sex,1,0.00010851871947911015
1425,#EndCorruption,1,0.00010851871947911015
1426,common,1,0.00010851871947911015
1427,situation.,1,0.00010851871947911015
1428,disco,1,0.00010851871947911015
1429,@ARNABGOSWAMl,1,0.00010851871947911015
